x,z
http://gemeenteraad.org/vocabulary/has_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1946),http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1946)
http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1958),http://gemeenteraad.org/vocabulary/voters_number(1958)
http://gemeenteraad.org/vocabulary/voters_number(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1946),http://gemeenteraad.org/vocabulary/voters_number(1946)
http://gemeenteraad.org/vocabulary/voters_number(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1974),http://gemeenteraad.org/vocabulary/blank_vote(1974)
http://gemeenteraad.org/vocabulary/blank_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1962),http://gemeenteraad.org/vocabulary/blank_vote(1962)
http://gemeenteraad.org/vocabulary/blank_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1998),http://gemeenteraad.org/vocabulary/blank_vote(1998)
http://gemeenteraad.org/vocabulary/blank_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1986),http://gemeenteraad.org/vocabulary/blank_vote(1986)
http://gemeenteraad.org/vocabulary/blank_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1986),http://gemeenteraad.org/vocabulary/has_seats(1986)
http://gemeenteraad.org/vocabulary/has_seats(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1998),http://gemeenteraad.org/vocabulary/has_seats(1998)
http://gemeenteraad.org/vocabulary/has_seats(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1962),http://gemeenteraad.org/vocabulary/has_seats(1962)
http://gemeenteraad.org/vocabulary/has_seats(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1974),http://gemeenteraad.org/vocabulary/has_seats(1974)
http://gemeenteraad.org/vocabulary/has_seats(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1962),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1962)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1974),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1974)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(1990),http://gemeenteraad.org/vocabulary/invalid_vote(1990)
http://gemeenteraad.org/vocabulary/invalid_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1986),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1986)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1998),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1998)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Artikel50_have_vote(2014),http://gemeenteraad.org/vocabulary/Artikel50_have_vote(2014)
http://gemeenteraad.org/vocabulary/Artikel50_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66&GroenLinks_have_vote(2014),http://gemeenteraad.org/vocabulary/D66&GroenLinks_have_vote(2014)
http://gemeenteraad.org/vocabulary/D66&GroenLinks_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nederland_Samen_have_vote(2014),http://gemeenteraad.org/vocabulary/Nederland_Samen_have_vote(2014)
http://gemeenteraad.org/vocabulary/Nederland_Samen_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1994),http://gemeenteraad.org/vocabulary/CDA_have_vote(1994)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1982),http://gemeenteraad.org/vocabulary/CDA_have_vote(1982)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(2010),http://gemeenteraad.org/vocabulary/VVD_have_vote(2010)
http://gemeenteraad.org/vocabulary/VVD_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LCG_have_vote(1994),http://gemeenteraad.org/vocabulary/LCG_have_vote(1994)
http://gemeenteraad.org/vocabulary/LCG_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PC_have_vote(1982),http://gemeenteraad.org/vocabulary/PC_have_vote(1982)
http://gemeenteraad.org/vocabulary/PC_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LPG_have_vote(1994),http://gemeenteraad.org/vocabulary/LPG_have_vote(1994)
http://gemeenteraad.org/vocabulary/LPG_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PPR_have_vote(1978),http://gemeenteraad.org/vocabulary/PPR_have_vote(1978)
http://gemeenteraad.org/vocabulary/PPR_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(2010),http://gemeenteraad.org/vocabulary/has_vote_percent(2010)
http://gemeenteraad.org/vocabulary/has_vote_percent(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1998),http://gemeenteraad.org/vocabulary/percent_vote(1998)
http://gemeenteraad.org/vocabulary/percent_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1974),http://gemeenteraad.org/vocabulary/percent_vote(1974)
http://gemeenteraad.org/vocabulary/percent_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/BP_have_vote(1978),http://gemeenteraad.org/vocabulary/BP_have_vote(1978)
http://gemeenteraad.org/vocabulary/BP_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1986),http://gemeenteraad.org/vocabulary/percent_vote(1986)
http://gemeenteraad.org/vocabulary/percent_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CD_have_vote(1990),http://gemeenteraad.org/vocabulary/CD_have_vote(1990)
http://gemeenteraad.org/vocabulary/CD_have_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SP_have_vote(2006),http://gemeenteraad.org/vocabulary/SP_have_vote(2006)
http://gemeenteraad.org/vocabulary/SP_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CPN_have_vote(1982),http://gemeenteraad.org/vocabulary/CPN_have_vote(1982)
http://gemeenteraad.org/vocabulary/CPN_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1998),http://gemeenteraad.org/vocabulary/D66_have_vote(1998)
http://gemeenteraad.org/vocabulary/D66_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1962),http://gemeenteraad.org/vocabulary/percent_vote(1962)
http://gemeenteraad.org/vocabulary/percent_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1949),http://gemeenteraad.org/vocabulary/SGP_have_vote(1949)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1958),http://gemeenteraad.org/vocabulary/VVD_have_vote(1958)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2014),http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2014)
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1974),http://gemeenteraad.org/vocabulary/D66_have_vote(1974)
http://gemeenteraad.org/vocabulary/D66_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1986),http://gemeenteraad.org/vocabulary/D66_have_vote(1986)
http://gemeenteraad.org/vocabulary/D66_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1966),http://gemeenteraad.org/vocabulary/GPV_have_vote(1966)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1978),http://gemeenteraad.org/vocabulary/GPV_have_vote(1978)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Partij_voor_Zeeland_have_vote(2014),http://gemeenteraad.org/vocabulary/Partij_voor_Zeeland_have_vote(2014)
http://gemeenteraad.org/vocabulary/Partij_voor_Zeeland_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&D66&GroenLinks_have_vote(2014),http://gemeenteraad.org/vocabulary/PvdA&D66&GroenLinks_have_vote(2014)
http://gemeenteraad.org/vocabulary/PvdA&D66&GroenLinks_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1986),http://gemeenteraad.org/vocabulary/has_vote(1986)
http://gemeenteraad.org/vocabulary/has_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1986),http://gemeenteraad.org/vocabulary/PCG_have_vote(1986)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1998),http://gemeenteraad.org/vocabulary/has_vote(1998)
http://gemeenteraad.org/vocabulary/has_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1974),http://gemeenteraad.org/vocabulary/PCG_have_vote(1974)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1962),http://gemeenteraad.org/vocabulary/has_vote(1962)
http://gemeenteraad.org/vocabulary/has_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1962),http://gemeenteraad.org/vocabulary/PCG_have_vote(1962)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1974),http://gemeenteraad.org/vocabulary/has_vote(1974)
http://gemeenteraad.org/vocabulary/has_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(2014),http://gemeenteraad.org/vocabulary/voters_number(2014)
http://gemeenteraad.org/vocabulary/voters_number(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1953),http://gemeenteraad.org/vocabulary/GPV_have_vote(1953)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(2002),http://gemeenteraad.org/vocabulary/voters_number(2002)
http://gemeenteraad.org/vocabulary/voters_number(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ARP_have_vote(1946),http://gemeenteraad.org/vocabulary/ARP_have_vote(1946)
http://gemeenteraad.org/vocabulary/ARP_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ARP_have_vote(1958),http://gemeenteraad.org/vocabulary/ARP_have_vote(1958)
http://gemeenteraad.org/vocabulary/ARP_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1966),http://gemeenteraad.org/vocabulary/has_vote_percent(1966)
http://gemeenteraad.org/vocabulary/has_vote_percent(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1978),http://gemeenteraad.org/vocabulary/has_vote_percent(1978)
http://gemeenteraad.org/vocabulary/has_vote_percent(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CU&SGP_have_vote(2010),http://gemeenteraad.org/vocabulary/CU&SGP_have_vote(2010)
http://gemeenteraad.org/vocabulary/CU&SGP_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CP86_have_vote(1998),http://gemeenteraad.org/vocabulary/CP86_have_vote(1998)
http://gemeenteraad.org/vocabulary/CP86_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(2006),http://gemeenteraad.org/vocabulary/vote_number(2006)
http://gemeenteraad.org/vocabulary/vote_number(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PVV_have_vote(2010),http://gemeenteraad.org/vocabulary/PVV_have_vote(2010)
http://gemeenteraad.org/vocabulary/PVV_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(2010),http://gemeenteraad.org/vocabulary/SGP_have_vote(2010)
http://gemeenteraad.org/vocabulary/SGP_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&GL&SP_have_vote(2006),http://gemeenteraad.org/vocabulary/PvdA&GL&SP_have_vote(2006)
http://gemeenteraad.org/vocabulary/PvdA&GL&SP_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1949),http://gemeenteraad.org/vocabulary/valid_vote(1949)
http://gemeenteraad.org/vocabulary/valid_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1978),http://gemeenteraad.org/vocabulary/GG_have_vote(1978)
http://gemeenteraad.org/vocabulary/GG_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overige_partijen_met_1_of_meer_zetels_have_vote(1949),http://gemeenteraad.org/vocabulary/Overige_partijen_met_1_of_meer_zetels_have_vote(1949)
http://gemeenteraad.org/vocabulary/Overige_partijen_met_1_of_meer_zetels_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1966),http://gemeenteraad.org/vocabulary/has_vote(1966)
http://gemeenteraad.org/vocabulary/has_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1978),http://gemeenteraad.org/vocabulary/has_vote(1978)
http://gemeenteraad.org/vocabulary/has_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1966),http://gemeenteraad.org/vocabulary/GG_have_vote(1966)
http://gemeenteraad.org/vocabulary/GG_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1953),http://gemeenteraad.org/vocabulary/has_vote(1953)
http://gemeenteraad.org/vocabulary/has_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1978),http://gemeenteraad.org/vocabulary/blank_vote(1978)
http://gemeenteraad.org/vocabulary/blank_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1966),http://gemeenteraad.org/vocabulary/blank_vote(1966)
http://gemeenteraad.org/vocabulary/blank_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1982),http://gemeenteraad.org/vocabulary/has_seats(1982)
http://gemeenteraad.org/vocabulary/has_seats(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_have_vote(2006),http://gemeenteraad.org/vocabulary/PvdA_have_vote(2006)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1994),http://gemeenteraad.org/vocabulary/has_seats(1994)
http://gemeenteraad.org/vocabulary/has_seats(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1982),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1982)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1994),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1994)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD&D66_have_vote(2010),http://gemeenteraad.org/vocabulary/VVD&D66_have_vote(2010)
http://gemeenteraad.org/vocabulary/VVD&D66_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1998),http://gemeenteraad.org/vocabulary/CDA_have_vote(1998)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1986),http://gemeenteraad.org/vocabulary/CDA_have_vote(1986)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1974),http://gemeenteraad.org/vocabulary/CDA_have_vote(1974)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1949),http://gemeenteraad.org/vocabulary/voters_number(1949)
http://gemeenteraad.org/vocabulary/voters_number(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LOG_have_vote(2002),http://gemeenteraad.org/vocabulary/LOG_have_vote(2002)
http://gemeenteraad.org/vocabulary/LOG_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(2010),http://gemeenteraad.org/vocabulary/valid_vote(2010)
http://gemeenteraad.org/vocabulary/valid_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://www.gemeentegeschiedenis.nl/gg-schema#startDate,http://www.gemeentegeschiedenis.nl/gg-schema#startDate
http://www.gemeentegeschiedenis.nl/gg-schema#startDate,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nederland_Duurzaam_have_vote(2014),http://gemeenteraad.org/vocabulary/Nederland_Duurzaam_have_vote(2014)
http://gemeenteraad.org/vocabulary/Nederland_Duurzaam_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PPR_have_vote(1974),http://gemeenteraad.org/vocabulary/PPR_have_vote(1974)
http://gemeenteraad.org/vocabulary/PPR_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL_have_vote(2010),http://gemeenteraad.org/vocabulary/GL_have_vote(2010)
http://gemeenteraad.org/vocabulary/GL_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PPR_have_vote(1986),http://gemeenteraad.org/vocabulary/PPR_have_vote(1986)
http://gemeenteraad.org/vocabulary/PPR_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LCG_have_vote(1998),http://gemeenteraad.org/vocabulary/LCG_have_vote(1998)
http://gemeenteraad.org/vocabulary/LCG_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/BP_have_vote(1974),http://gemeenteraad.org/vocabulary/BP_have_vote(1974)
http://gemeenteraad.org/vocabulary/BP_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CD_have_vote(1994),http://gemeenteraad.org/vocabulary/CD_have_vote(1994)
http://gemeenteraad.org/vocabulary/CD_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(2006),http://gemeenteraad.org/vocabulary/CDA_have_vote(2006)
http://gemeenteraad.org/vocabulary/CDA_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1949),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1949)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(1953),http://gemeenteraad.org/vocabulary/invalid_vote(1953)
http://gemeenteraad.org/vocabulary/invalid_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1978),http://gemeenteraad.org/vocabulary/PCG_have_vote(1978)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1966),http://gemeenteraad.org/vocabulary/PCG_have_vote(1966)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1953),http://gemeenteraad.org/vocabulary/PCG_have_vote(1953)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ARP_have_vote(1953),http://gemeenteraad.org/vocabulary/ARP_have_vote(1953)
http://gemeenteraad.org/vocabulary/ARP_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CPN_have_vote(1962),http://gemeenteraad.org/vocabulary/CPN_have_vote(1962)
http://gemeenteraad.org/vocabulary/CPN_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CPN_have_vote(1974),http://gemeenteraad.org/vocabulary/CPN_have_vote(1974)
http://gemeenteraad.org/vocabulary/CPN_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CPN_have_vote(1986),http://gemeenteraad.org/vocabulary/CPN_have_vote(1986)
http://gemeenteraad.org/vocabulary/CPN_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1958),http://gemeenteraad.org/vocabulary/GPV_have_vote(1958)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nieuwe_Communistische_Partij_have_vote(2006),http://gemeenteraad.org/vocabulary/Nieuwe_Communistische_Partij_have_vote(2006)
http://gemeenteraad.org/vocabulary/Nieuwe_Communistische_Partij_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overige_have_vote(1982),http://gemeenteraad.org/vocabulary/Overige_have_vote(1982)
http://gemeenteraad.org/vocabulary/Overige_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RK_have_vote(1958),http://gemeenteraad.org/vocabulary/RK_have_vote(1958)
http://gemeenteraad.org/vocabulary/RK_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1953),http://gemeenteraad.org/vocabulary/has_vote_percent(1953)
http://gemeenteraad.org/vocabulary/has_vote_percent(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdV_have_vote(1946),http://gemeenteraad.org/vocabulary/PvdV_have_vote(1946)
http://gemeenteraad.org/vocabulary/PvdV_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Lokale_partijen_have_vote(2010),http://gemeenteraad.org/vocabulary/Lokale_partijen_have_vote(2010)
http://gemeenteraad.org/vocabulary/Lokale_partijen_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/FNP_have_vote(2006),http://gemeenteraad.org/vocabulary/FNP_have_vote(2006)
http://gemeenteraad.org/vocabulary/FNP_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#prefLabel
http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ARP_have_vote(1966),http://gemeenteraad.org/vocabulary/ARP_have_vote(1966)
http://gemeenteraad.org/vocabulary/ARP_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(2006),http://gemeenteraad.org/vocabulary/voters_number(2006)
http://gemeenteraad.org/vocabulary/voters_number(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1982),http://gemeenteraad.org/vocabulary/has_vote(1982)
http://gemeenteraad.org/vocabulary/has_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1994),http://gemeenteraad.org/vocabulary/has_vote(1994)
http://gemeenteraad.org/vocabulary/has_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1998),http://gemeenteraad.org/vocabulary/SGP_have_vote(1998)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1986),http://gemeenteraad.org/vocabulary/SGP_have_vote(1986)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1974),http://gemeenteraad.org/vocabulary/SGP_have_vote(1974)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1962),http://gemeenteraad.org/vocabulary/SGP_have_vote(1962)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1949),http://gemeenteraad.org/vocabulary/percent_vote(1949)
http://gemeenteraad.org/vocabulary/percent_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
